DATAV01;0;0;0;0;0;0
0;0;0;0;0;0;0
0;46;24;32;9;0;0
2;78;53;20;37;2;0
4;123;119;41;47;2;1
4;202;183;52;41;1;1
2;266;237;35;34;1;1
3;334;293;44;31;1;0
3;394;338;38;31;2;1
12;458;399;44;49;2;1
19;532;495;49;63;1;1
24;608;568;50;44;0;0
26;683;636;49;45;0;0
24;758;708;50;48;0;0
24;830;779;49;48;0;0
25;904;848;49;49;0;0
26;976;920;49;47;0;0
25;1052;991;48;43;0;0
22;1092;1024;18;18;0;0
22;1126;1058;25;25;0;0
22;1164;1099;25;26;0;0
22;1202;1138;25;26;0;0
23;1242;1178;25;25;0;0
23;1280;1217;25;25;0;0
23;1319;1255;25;24;0;0
23;1357;1292;24;24;0;0
23;1395;1329;25;24;0;0
23;1433;1367;25;24;0;0
23;1474;1406;25;25;0;0
25;1512;1445;25;26;0;0
27;1549;1483;25;26;0;0
26;1587;1520;25;26;0;0
24;1625;1558;25;25;0;0
23;1664;1597;25;25;0;0
22;1704;1636;25;23;0;0
23;1744;1674;25;24;0;0
30;1783;1711;25;23;0;0
37;1820;1746;25;24;0;0
50;1856;1782;23;26;0;0
64;1894;1824;25;27;0;0
72;1934;1866;24;27;0;0
75;1972;1905;24;24;0;0
75;2009;1943;0;0;1;0
75;2026;1956;8;10;1;0
76;2026;1958;0;0;0;1
76;2026;1960;0;0;0;3
73;2026;1960;0;0;0;0
65;2027;1958;0;0;0;0
58;2027;1958;0;0;0;0
52;2027;1958;0;0;0;0
51;2027;1958;0;0;0;0
56;2027;1958;0;0;0;0
57;2027;1958;0;0;0;0
55;2027;1958;0;0;0;0
55;2027;1958;0;0;0;0
54;2027;1958;0;0;0;0
55;2042;1976;24;25;0;0
55;2080;2012;25;25;0;0
55;2118;2050;24;21;0;0
55;2137;2061;10;8;0;0
55;2168;2061;25;0;0;0
55;2205;2061;26;0;0;0
55;2244;2061;18;0;0;0
56;2253;2061;5;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2253;2061;0;0;0;0
56;2293;2108;47;52;0;0
56;2356;2174;32;14;0;0
56;2454;2164;77;-11;0;0
56;2582;2164;87;0;0;0
56;2717;2164;75;0;0;0
56;2753;2162;-12;0;0;0
56;2726;2144;-14;-12;0;0
56;2709;2128;-10;-10;0;0
56;2693;2112;-10;-9;0;0
56;2677;2096;-10;-9;0;0
56;2664;2086;-6;-6;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2664;2086;0;0;0;0
56;2656;2076;-21;-24;0;0
56;2608;2026;-27;-33;0;0
56;2547;1957;-47;-53;0;0
56;2442;1852;-73;-73;0;0
56;2323;1732;-80;-78;0;0
56;2201;1617;-79;-76;0;0
56;2082;1496;-78;-81;0;0
57;1960;1373;-81;-80;0;0
57;1844;1260;-79;-78;0;0
57;1724;1138;-79;-82;0;0
57;1600;1011;-82;-81;0;0
57;1486;902;-67;-53;0;0
DATAEND;0;0;0;0;0;0
DATAV02;0;0;0;0;0;0
GIROSTRAIGHT;0;0;0;0;0;0
63;1466;885;0;0;0;0
RESET;RESET;NONE;NONE;NONE;NONE;NONE
0;9;895;23;25;0;0
0;56;940;33;32;0;0
0;103;984;110;29;0;0
0;148;1030;188;31;0;0
0;226;1110;30;31;0;0
0;290;1176;311;30;0;0
1;352;1236;31;29;0;0
1;403;1282;31;28;0;0
1;446;1321;452;28;0;0
ENDGIROSTRAIGHT;0;0;0;0;0;0
TURN;0;0;0;0;0;0
RESET;NONE;NONE;NONE;NONE;NONE;NONE
1;494;1366;22;17;0;0
0;456;1387;-43;27;0;0
0;401;1434;-31;32;0;0
0;354;1483;-30;31;0;0
0;306;1532;-30;31;0;0
0;261;1578;-30;31;0;0
0;214;1625;-30;29;0;0
1;168;1671;-30;30;0;0
1;122;1715;-30;29;0;0
0;75;1761;-30;31;0;0
0;30;1806;-30;31;0;0
1;-17;1856;-30;31;0;0
1;-66;1903;-30;31;0;0
1;-112;1951;-30;30;0;0
1;-158;1998;-30;29;0;0
1;-207;2043;-30;29;0;0
1;-250;2085;-30;29;0;0
1;-297;2132;-30;31;0;0
1;-344;2182;-30;31;0;0
1;-388;2226;-30;31;0;0
1;-433;2271;-30;30;0;0
1;-480;2318;-30;30;0;0
1;-525;2362;-30;29;0;0
1;-572;2408;-30;28;0;0
1;-617;2451;-30;30;0;0
3;-665;2498;-30;30;0;0
4;-712;2546;-30;30;0;0
1;-760;2597;-30;31;0;0
-16;-806;2642;-30;30;0;0
-38;-852;2692;-30;30;0;0
-54;-898;2738;-30;29;0;0
-64;-946;2784;-30;29;0;0
-63;-991;2827;-27;29;0;0
-62;-1036;2875;-32;31;0;0
-61;-1071;2922;-18;26;0;0
-57;-1106;2953;-18;10;0;0
-57;-1120;2958;-8;7;0;0
-56;-1120;2958;-8;7;0;0
-56;-1120;2971;-8;11;0;0
-56;-1128;3007;-9;39;0;0
-56;-1146;3060;-27;29;0;0
-57;-1195;3104;-41;30;0;0
-56;-1246;3146;-20;14;0;0
-56;-1274;3156;-11;5;0;0
-56;-1282;3157;-4;3;0;0
-56;-1282;3160;-4;5;0;0
-56;-1282;3163;0;2;0;0
-56;-1290;3167;-5;5;0;0
-56;-1290;3169;-5;1;0;0
-56;-1290;3174;-5;2;0;0
-56;-1290;3175;-5;2;0;0
-56;-1290;3181;-5;7;0;0
-56;-1290;3184;-5;1;0;0
-56;-1290;3189;-5;4;0;0
-57;-1290;3195;-5;8;0;0
-57;-1292;3198;0;6;0;0
-59;-1305;3214;-12;30;0;0
-60;-1348;3277;-51;40;0;0
-60;-1424;3330;-31;27;0;0
-60;-1469;3374;-29;30;0;0
-59;-1514;3423;-29;31;0;0
-58;-1558;3467;-30;30;0;0
-54;-1607;3515;-31;30;0;0
-50;-1653;3558;-30;30;0;0
-51;-1698;3605;-30;31;0;0
-52;-1744;3652;-30;30;0;0
-53;-1791;3698;-29;30;0;0
-53;-1838;3748;-29;30;0;0
-53;-1884;3793;-29;29;0;0
-53;-1930;3839;-29;30;0;0
-53;-1976;3886;-30;29;0;0
-53;-2024;3931;-31;30;0;0
-53;-2072;3981;-31;30;0;0
-53;-2118;4026;-30;31;0;0
-53;-2163;4072;-30;30;0;0
-54;-2209;4119;-30;30;0;0
-54;-2256;4165;-30;29;0;0
-54;-2301;4210;-30;30;0;0
-54;-2348;4256;-30;30;0;0
-54;-2396;4302;-29;30;0;0
-54;-2440;4346;-30;31;0;0
-54;-2484;4393;-29;30;0;0
-54;-2530;4439;-30;30;0;0
-54;-2577;4487;-29;30;0;0
-54;-2623;4534;-29;30;0;0
-54;-2669;4580;-30;29;0;0
-54;-2714;4623;-28;27;0;0
-53;-2736;4652;-7;10;0;0
-52;-2736;4654;-7;9;0;0
-52;-2736;4659;-7;8;0;0
-52;-2736;4665;-7;3;0;0
-52;-2736;4670;-7;3;0;0
-52;-2736;4677;-7;3;0;0
-52;-2736;4684;-7;5;0;0
-52;-2736;4690;-7;8;0;0
-52;-2736;4700;-7;5;0;0
-52;-2744;4708;-6;6;0;0
-52;-2745;4717;-4;6;0;0
-52;-2745;4727;-4;7;0;0
-52;-2745;4736;-4;6;0;0
-52;-2745;4748;-4;8;0;0
-52;-2751;4759;-8;7;0;0
-52;-2750;4775;-8;10;0;0
-52;-2750;4793;-8;12;0;0
-52;-2758;4810;-4;10;0;0
-52;-2759;4825;-4;9;0;0
-52;-2762;4838;-1;8;0;0
-52;-2768;4851;-4;8;0;0
-52;-2768;4863;-1;8;0;0
-50;-2776;4877;-5;10;0;0
-46;-2778;4891;-3;10;0;0
-43;-2778;4907;-3;10;0;0
-38;-2786;4922;-7;10;0;0
-37;-2790;4936;-3;9;0;0
-33;-2797;4950;-4;9;0;0
-30;-2802;4965;-3;11;0;0
-29;-2802;4984;-3;14;0;0
-29;-2822;5007;-14;17;0;0
-28;-2829;5028;-6;10;0;0
-28;-2829;5048;-6;13;0;0
-28;-2832;5066;-8;10;0;0
-28;-2843;5084;-5;12;0;0
-27;-2846;5101;-2;11;0;0
-27;-2853;5121;-6;14;0;0
-27;-2860;5144;-4;14;0;0
-27;-2866;5166;-4;13;0;0
-27;-2870;5186;-7;13;0;0
-27;-2876;5206;-5;13;0;0
-27;-2876;5224;-5;12;0;0
-26;-2882;5246;-16;19;0;0
-27;-2926;5304;-39;55;0;0
-27;-2984;5368;-40;29;0;0
-27;-3045;5412;-34;30;0;0
-27;-3090;5456;-30;29;0;0
-28;-3136;5500;-30;29;0;0
-30;-3181;5543;-30;31;0;0
-26;-3223;5590;-26;29;1;5
-26;-3261;5632;-20;26;5;5
-29;-3297;5674;-27;28;5;5
-27;-3319;5708;-11;14;1;5
-27;-3319;5726;-11;10;1;5
-27;-3319;5731;-11;7;1;5
-27;-3319;5731;-11;7;7;5
-27;-3319;5731;-11;7;7;5
-26;-3319;5731;-11;0;7;5
-26;-3319;5733;-11;0;2;5
-26;-3319;5733;-11;0;2;5
-26;-3319;5733;-11;0;2;5
-26;-3319;5733;-11;0;2;5
-26;-3319;5733;-11;0;1;5
-26;-3352;5780;-43;40;1;1
-26;-3416;5833;-30;30;1;1
-26;-3462;5880;-29;30;1;1
-26;-3506;5924;-30;30;5;5
-26;-3553;5972;-30;30;0;0
-26;-3601;6018;-30;29;0;0
-26;-3648;6065;-31;30;0;0
-26;-3694;6109;-30;30;0;0
-26;-3740;6156;-30;30;0;0
-26;-3787;6204;-29;30;0;0
-26;-3830;6248;-30;30;0;0
-26;-3875;6293;-30;29;0;0
-26;-3921;6340;-31;32;0;0
-27;-3966;6387;-32;31;0;0
-26;-4012;6430;-30;29;0;0
-28;-4058;6474;-30;29;0;0
-28;-4104;6520;-31;32;0;0
-26;-4150;6570;-30;30;0;0
-27;-4198;6613;-32;32;0;0
-33;-4245;6661;-30;30;0;0
-33;-4292;6709;-30;30;0;1
-21;-4340;6754;-30;30;0;1
8;-4388;6802;-30;31;0;1
32;-4436;6852;-30;32;3;0
50;-4482;6900;-30;31;1;0
58;-4530;6948;-30;31;1;0
59;-4578;6996;-30;30;1;0
52;-4624;7042;-30;29;1;1
34;-4671;7089;-30;30;3;1
-6;-4718;7136;-30;29;0;1
-43;-4765;7181;-30;31;0;0
-68;-4812;7229;-30;31;0;0
-92;-4860;7278;-29;31;0;0
-112;-4907;7326;-30;30;0;0
-126;-4955;7374;-30;30;0;0
-128;-5000;7417;-30;29;0;0
-129;-5047;7462;-30;29;0;0
-129;-5093;7510;-30;30;0;0
-125;-5139;7555;-30;31;0;0
-119;-5185;7603;-30;31;0;0
-121;-5231;7649;-31;31;0;0
-114;-5278;7698;-30;30;0;0
-87;-5325;7745;-30;30;0;0
-53;-5373;7791;-30;30;0;0
-26;-5419;7838;-28;30;0;1
-1;-5462;7882;-30;30;0;0
20;-5506;7927;-24;30;0;0
27;-5550;7975;-32;30;0;0
25;-5600;8022;-31;31;1;1
21;-5648;8070;-30;30;6;2
21;-5686;8113;-13;27;6;6
28;-5726;8149;-32;25;6;6
51;-5782;8196;-36;33;6;6
77;-5834;8244;-24;22;6;6
93;-5857;8265;-9;9;6;6
92;-5847;8254;5;-5;6;6
88;-5840;8249;5;-5;6;6
88;-5849;8256;-7;9;6;6
89;-5850;8256;-7;9;6;6
89;-5850;8256;-7;9;6;6
89;-5850;8256;-7;9;6;6
ENDTURN;0;0;0;0;0;0
WALLSQUARING;0;0;0;0;0;0
NONE;RESET;RESET;NONE;NONE;NONE;NONE
89;0;0;0;0;6;6
90;-30;-32;-34;-29;6;6
92;-84;-78;-37;-34;6;6
93;-128;-120;-31;-31;6;6
93;-167;-160;-29;-28;6;6
93;-191;-185;-23;-21;6;6
94;-197;-189;19;19;6;6
93;-162;-156;24;20;6;6
92;-132;-130;18;13;6;6
93;-112;-111;14;15;6;6
93;-84;-80;21;22;6;6
93;-54;-49;20;20;6;6
93;-24;-19;19;19;6;6
94;6;12;19;19;6;6
94;36;41;20;20;6;6
94;66;71;20;19;6;6
93;97;101;20;19;6;6
93;127;129;20;19;6;6
93;156;157;19;20;6;6
93;187;187;20;20;6;6
92;216;216;19;17;6;6
92;245;244;19;18;6;6
92;274;271;20;19;6;6
92;304;302;19;21;6;6
92;325;330;26;19;1;2
92;366;361;22;20;1;1
90;397;391;19;20;1;1
91;426;420;19;19;1;1
93;456;450;19;20;1;1
97;485;480;19;19;1;1
101;515;510;19;19;1;1
103;543;538;19;19;1;1
106;573;564;13;10;1;1
109;578;579;5;18;1;1
112;578;608;0;20;1;1
GIROSTRAIGHT;0;0;0;0;0;0
RESET;RESET;NONE;NONE;NONE;NONE;NONE
0;0;619;2;3;1;1
0;26;640;23;20;1;1
0;64;674;70;20;1;1
0;96;706;20;21;1;1
0;125;736;20;21;1;1
1;161;774;21;20;1;1
