0;118;775;21;20;2;2
-2;152;804;19;15;2;2
-4;184;832;19;19;2;2
-4;216;868;17;24;2;2
-3;240;902;17;26;2;2
-1;264;937;269;24;2;2
2;293;977;19;24;2;2
3;322;1010;21;21;6;2
2;361;1046;21;20;6;2
1;396;1078;401;19;6;2
0;429;1106;434;19;6;2
-1;462;1138;466;19;6;2
-1;490;1164;500;20;2;2
-1;526;1200;20;19;2;2
ENDGIROSTRAIGHT;0;0;0;0;0;0
TURN;0;0;0;0;0;0
RESET;NONE;NONE;NONE;NONE;NONE;NONE
0;552;1210;6;-11;6;2
-6;563;1184;8;-20;2;2
-18;588;1152;20;-21;6;2
-31;616;1124;17;-17;6;2
-42;624;1118;-8;8;6;6
-39;615;1129;-8;7;6;2
-34;604;1140;-6;9;6;2
-32;611;1132;7;-11;6;2
-34;614;1132;2;-11;6;2
-34;615;1132;1;-11;6;2
-34;616;1132;1;-11;6;2
-34;618;1132;0;-11;6;2
-35;622;1136;2;8;6;6
ENDTURN;0;0;0;0;0;0
-35;634;1155;18;22;6;6
-36;672;1194;34;33;6;1
-35;719;1243;24;36;1;6
-30;758;1294;29;33;1;2
-28;802;1341;26;30;1;2
-23;829;1382;22;21;2;2
-21;868;1437;31;49;6;2
-17;920;1522;36;56;6;2
-11;969;1599;20;41;6;2
-7;980;1589;10;-33;6;2
-13;980;1537;0;-25;6;2
-15;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;980;1530;0;0;6;2
-14;975;1524;-11;-12;6;2
-15;951;1498;-17;-23;6;2
-16;920;1460;-22;-24;6;2
-16;886;1422;-20;-22;6;2
-17;858;1391;-19;-21;6;2
-18;828;1359;-20;-22;6;6
-18;799;1326;0;0;6;1
-19;769;1297;-22;-21;6;2
-19;743;1273;-14;-16;6;6
-19;768;1303;22;19;6;6
-20;775;1279;0;-30;6;6
-26;768;1234;-5;-30;6;6
-36;768;1188;0;-30;6;6
-47;768;1143;0;-29;6;2
-57;768;1098;0;-29;2;2
-67;768;1055;0;-31;1;2
-77;768;1012;0;-28;6;2
-87;768;969;0;-28;6;4
-96;763;933;-25;-27;2;4
-99;710;872;-49;-48;2;2
-98;628;794;-58;-53;2;2
-97;544;719;-30;-25;2;2
-96;502;710;-26;0;2;2
-86;446;710;-51;0;2;2
-69;369;710;-54;0;2;2
-51;288;710;-53;0;2;2
-34;209;710;-51;0;2;2
-18;140;710;-24;0;2;2
-11;86;665;-41;-41;2;2
-18;15;580;-51;-59;2;2
-27;-60;494;-51;-55;2;2
-34;-134;421;-51;-42;2;2
-34;-204;370;-45;-38;2;2
-34;-269;307;-42;-42;2;2
-34;-334;245;-44;-45;6;1
-34;-404;174;-48;-45;6;6
-34;-477;107;-44;-41;5;6
-34;-541;46;-42;-39;6;6
-34;-602;-16;-41;-41;6;6
-34;-660;-78;-44;-42;6;6
-34;-728;-146;-44;-46;6;6
-34;-799;-216;-47;-44;6;6
-34;-867;-280;-42;-40;6;6
-34;-926;-336;-37;-39;6;6
-34;-986;-396;-38;-42;6;6
-34;-1047;-459;-38;-32;6;6
DATAEND;0;0;0;0;0;0
